address,snapshot1,snapshot2
0x234b200AA7db00bf9B90d047ED627F00A0e16212,0,30648503676485336316
0x235d0ba518a18B43ce13A4EcE128a88703a02FD3,3900000000000000000,3100000000000000000
0x2363E4cCdfb7EdFf5d0987CA786aaAf32ea46759,202766592760675583378,161173445527716489352
0x23717381dc1c93b15592296b0d933302c46102cF,16495294174734779031,13276700189420675805
0x23AF556DF9103A5e89d988536A5CC958059cC267,1089352435222373795564,1067120752870896779328
0x23B1fb82c3F86c62473D7c2f5c46BB8bE3f0A4d3,1370000000000000000000,990000000000000000000
0x23b3bE388F544eeaFA2b78c46d9F2CB81D362e81,11458099009590179056,2407549910862822240
0x23b545B60A1FA74C7f361Fab40C352ca92281F1c,0,149977944390208948752
0x23bEF70D053b87260B0D992E79CbCc4476f91B07,630000000000000000000,1323875595727198080000
0x23C0C994D38d85A27CFb3D6022A65AC434a2fF01,18112401978005964263,14397037469697048517
0x23d72F8AfD028385e860F7A94b980D38D53E6Bb4,451518902152416480,385672395588522410
0x23d8B27DBe696Dec452fc9481930602a9cF7C6eE,69539476175231311300,55970797897137396900
0x23d8C6F61f38ce861144dbD82f773ADd3A123bcd,42669345130404112848,37033771245256399830
0x23dE132c9816A6820e671647EE4b8Bf823b3bFdE,72288470252320672908,40744410505853470800
0x23e85BCeE59f2d2FC676d81215a3D6D25329cF99,359684357588953431213,316274176500631465377
0x23e9Fd8572E5aD4651c0A0a5436d872810DfAf02,106923220029312355083,104741113498101898857
0x23f2e2c1bF2CE6bCf440288266068B98b535AAE3,0,341550000000000000000
0x23F8067c20Ba6a4d6C450B4649E720326bC1C3cE,141934427694909145227,122453231736784360588
0x23Fb8B180dCC53432Ebf0A7dAfd25Bb5Ae6127A0,36897000000000000000,21084000000000000000
0x24101bdF797055CF4f687d098af582B0c313F593,16000000000000000000,0
0x241c7b30A407369F5C9427a71bbCD0E0569eAade,15799608774977399980,11722290381434845146
0x2422Bc294552a3e10444112946C582d432cA45a2,93000000000000000000,25000000000000000000
0x24265Cb075d1c8F9A11a0e494e75354f8D676100,27547247329498767600,32138455217748562200
0x2427b9DD740570A5be11E6CFb07722A3bCedAe13,0,27420800000000000000
0x24483d359ef2f33700D52d5CF11eB7741480E9b2,129651029977916971906,123620749513827810422
0x244B7bd9A44d52f4f8FD1D139e287d160076ac15,202924979457682833000,161299342645850457000
0x244E33Fb326f3Db968D128B1fB6C4EDB4F6d3006,915810000000000000000,1776671400000000000000
0x2451d714BBBB2Ed9D5dE32B0B972554A9C68821B,1872398493524006596244,1853292386447231018731
0x246d84049Ad6763059643B09300F92aa4e5be7C8,0,669174641419237141931
0x24855e0297dF1ff060faC834aBAC378F946fc2e5,600000000000000000025,1200000000000000000025
0x248ccf6d527a38A731C02D44317323A303f66357,3493219754345613800000,3268039164252165000000
0x249414526554B61A225b00A4CA77209178732468,490026363023132690039,2557600125995287049020
0x24a41ac207Cf0D0fDFeBE20A952498E1b393ebDC,3514876616384895858,3479010528462601002
0x24b7C46e9024f8939C533437c04B842d81277FC0,2092607515064336975170,0
0x24bAdC748Ae83B0873b7347edd7DCcaf30d14777,13492930852824815607,10221917312746072430
0x24Bc8F18BD33d8CFBE28D3F09e531d90B4690Ced,18597094340133779380,0
0x24C570D49938C969c37f04932A48e993c25E1AA3,0,27000000000000000000
0x24D768d1fFadea536f293354553d360c7E16a8E0,864353554666313174395,480196419259062874664
0x24ec8d16d32532a224c021452a05cB58d819a71c,2411855116177406727210,4823710232354813454420
0x24ED74211bDe0eDd55d1Ae1f74eEe3e42066f914,114769934392521508563,0
0x24f5E32affD2234992868480A2170801Fa59c60E,980000000000000000,970000000000000000
0x250B3f92D0463F4d721A196444Db769015d6666b,0,193778912958442040197
0x250d69e11d3eb486ef6BAC3Ee031785aEA99cdcb,335354167312133557898,694976267699413692636
0x254f725Af0Ba08d4C7C0187002B45e40e59FC791,0,212349712407559560600
0x255Cb27248B41066bBE295332c2c8E7f82Ac2466,12000000000000000000,10600000000000000000
0x2577244a519eeC2c36903972E2755D16b69fAcD5,590000000000000000000,380000000000000000000
0x2578200F642b2E8eb464b2483B23EC3012fb2414,100789708692344827666,138132648000000000000
0x25784FfbD87e22cF2BdF41bDF733807791cFf42d,250000000000000000000,2773086012025009560000
0x2591FD8ba7f07801EE44A3d96E68Bc3A25Cb6558,0,74699999999999998200
0x259608Da06AF7438370cc18BDb0B58390bA88654,11395221396104571616,0
0x25b7b9B13aa357F041685A20459E893a89C3D45F,72009331314552461294,411800000000000000000
0x25da1a20C807e482F50DD78862a5f5dB5f420763,5100000000000000000,4400000000000000000
0x25e6B02A533388fC145336b954206c248e11e6aB,140613777896846139992,139178943428510975298
0x25EbBB75d72a2a72de5B6d2E4f2BEa413EC0BeD1,2554950698438783800000,2197257600657354068000
0x25fa3Ac261101C6969F1a6b80219040628e2446f,1472911920119399728000,2178503289651196565967
0x260865391d9259fB7ceb52Ef41bEcAb9dF5ABda7,140000000000000000000,0
0x261B1d70a3D913765e434bA02c51476FAe4E0131,0,47315173359430732000
0x2648Ade1A4a86B960dbA7D2BEa1CcD7E3654FC39,769631929874579324168,671678775163269228364
0x267bFCeAF1E535a0D68D246C9888Da53D49E9b31,7,4
0x267D7d5a9F2bfD50AA8865A79823E509A99A2491,87114133656498198400,316418755788167046000
0x26a748E38114e9e195609954A55984203Ae8B32A,0,1223
0x26b67a29AbA802b74A0befEc5DFE8FB760A61d2C,15680000000000000000000,24770000000000000000000
0x26Ce0D5b3ea8F5ee71145B84c7c4185306e858ed,110745505138471580770,215338482213694740386
0x26d1445483917e1f6Df569340B48667665B8D965,0,240902493595170766985
0x26fB82Cd87338268A77825f168e619d6502e2C99,130914208461698714438,556135888266769118966
0x27033453e27BE93fB7E76dEd8AdBE06d1B9B4410,333212473271873900105,329812345993589472553
0x2712F32b21b3210aE677C06b1f90bF6bCAAEDDf7,980000000000000000,970000000000000000
0x271bc1d79A6cA300de99E634E0a0508fa1b0DdF9,9706231819227608910000,8627761617091207920000
0x272e645B0860EAb19466Fa554Df60cFB865076d9,40215000000000000000,51705000000000000000
0x2737E26f8E6bEadD304a64C858D7384451378897,87102196126106291290,58068130750737527527
0x273DD9306004c9A37418723b3FC5B36798728477,14000000000000000000,0
0x2746BF8DD83dbfAa7Ea89955b3749A62ec8b57B5,3020000000000000000000,2490000000000000000000
0x274F5e074162f9440D4B4b761E4290Ebae40dd07,2011709120788824940000,1551889893179950668000
0x275039d9FE89F091A0f9752f11BF62D6bCb3bD2A,3206515349465399282270,67928
0x2752f844b4Ade8F3153a69cdd69aBC45ca36F86e,97000000000000000000,96000000000000000000
0x278AB82B594f75F65214D6124a08020Fa14fa8d1,300116128221736944000,238553845509585776000
0x279c97271d33Db878E4a8232876aD270e66538DF,1176000000000000000000,1164000000000000000000
0x27Ae7Cf6a5adb9E81d91305d45397d5e2bc57E1e,0,8828317829803850100
0x27D29CCfd6926d1da2187D3975f027827d61278b,17850000000000000000,10200000000000000000
0x27DCf7599E25d04acd884C209C1b749517e92ae9,4913714050944946870000,4264732949876746340000
0x282ECd101b2164743D44CA3227b0514F8dD8d4F9,0,105800000000000000000
0x28365fA5eAb306555E8aA8662d85e60AB4464051,0,30156000000000000000
0x2837247F1de9467ED0b26b70eC10984ee9C3D7a1,1472000000000000000,0
0x2845633f9cD219b43Be29CaE1ad4b776865E51D0,531378389482333568000,0
0x28533519360C513193A004e5b43bd7f7a50D773F,12402522000000000000,10955561100000000000
0x285dfF25aCa8a1915552007771F836d65B7A8236,39200000000000000000,38800000000000000000
0x285e70740E8C02ad31D909488b06D82F34d3b2C7,1800000000000000000,1000000000000000000
0x286Bf0fA479E0C4D2475a75AE10853DD0099F676,142650481094588145800,120942799188889949700
0x287F1ed9087e906b83101277fDCd05a917a6dfe8,0,362454787016707092607
0x2882d1fc6BA61656CC2943CdCEF981B85913Ee0c,27619389502569608452,21953873707170714411
0x2884d2D1b2a31CF765E3b3E174f39CE82AaD6D00,118297030948207976873,0
0x2898c6cC248C7821f2d75EDD0367b1669803A35f,42067981846327060272,0
0x28A032ABf20Db09F4264a3eE72383256fD138c16,6158578427201702339,0
0x28a5FDb835981385fE1658c22B1c439dc6c9A302,36300000000000000000,27500000000000000000
0x28A6dD6305d11fd471E9606859396142242746fD,111097967355222252305,158907201323339397524
0x28bb66e0bBb10e99aE957591e74d96B8C2ba23d3,20624000000000000000,0
0x28e5632A329905aD5b6c66e5c849c2aC8f3feD46,234100000000000000000,6703300000000000000000
0x2907420c93aa200D654F198d55C51544A8128479,2275348418241577546000,2252130577239112469000
0x2912d7C69FcCB5aDa64C7B1EBA22F715592Ea0bE,475979813915762266948,484659391825296990868
0x2913404e9CD1E96AE4CDC6D468836A01a1c0F66c,5443100000000000000000,0
0x292eC2641d1450a488F1Bc7D5F0540907E540685,770000000000000000000,720000000000000000000
0x293219f314d4171Fa6D6393B8aA950E7973F3a4d,87000000000000000000,83000000000000000000
0x29530279e253835272351920075d51E9a61cD0De,34154931007707004440,48502893355453202938
0x296A2d6BDCaE03dC5165224c6a014eDEB7efed85,134357974877139427315,106797364645931339660
0x296E220fb6ddc7Ae946CC4876065b658Fb843921,53662500000792925000,34344000000507472000
0x297519a471EB4CD375a4B4ee590fE5F2126E7344,6400,0
0x297E0FaD8086BA4a6BAa58e701C67bAbEE2B1139,0,97901258213688777751
0x29BDDb05279b4b89B8E34d52e1048E6dDC21646C,178500000000000000000,119000000000000000000
0x29ca3b94228f0bB9289D005Cfd43021Cc6a4e180,0,1989110354210757535500
0x29d1132f4468F0d133f1e2d08791b83F1C882098,71097639251868606744,0
0x29Dbc30F4dCD90A6913354B306C1959039D5f97A,30803989637670188464,0
0x29F6d2153a45599645F6A0F90AF9E18dBD946080,1458905559828936565498,0
0x29FB7c218c55bB7Ff3A8FC63aEc0999fC5A8fD53,5797652374099407666303,5738492655996352486034
0x2A03A20A038057597A8C8beaBF759f22d0F5633e,161766000000000000000,776900000000000000000
0x2A04fEf130a122d23809dfa583626f93e33045DF,10006330104521251010000,13559229027671633950000
0x2A1Edb52DE3716E24fC5F216CBA84A7eF848E198,0,8384422583326490369
0x2A3Af69112C6B57dFe58800F5a6f2282a3D33832,16428986941304131779,15375846752758995126
0x2A45d1E5692993eF6f5f27B96841286ccf48c7dF,6009956449446073600,0
0x2a471270Bc955be8B9dF0ba42B558f91ec150fA8,0,1000147500000000000000
0x2A4b80Fa266B80Ee60835D4622C9534388850fcb,230787521792005489202,268024356531386416976
0x2A4cC4824c982D25FFFBf5b20Ee7577379a374aA,0,28000000000000000000000
0x2A6035f8d995F65A3c2A7C85Ff38CA376C228195,0,386845492199547628580
0x2a723473eC3C1087ecdEd25325572BfdbdEaa39d,0,254291840000000000000
0x2A777509B77CF8117e135c1127c3Cd8d77A4Fa4b,14000000000000000000,18000000000000000000
0x2aB0f6a1A98b192Bbd40aC94aBDe5c64fEEA4560,11000000000000000000,9600000000000000000
0x2ac3e9a9Dd046a506d2fda10706Cd56b686c70Ea,136627028889466355249,109968096423229017639
0x2aC641EF94E17d1adBCc18CE84DEc57a27b26193,0,35061030913076742625
0x2af077d36a9bBe950dE85342EcA43cf27391659a,9800000000000000000,9600000000000000000
0x2Af474AB335f945fc07eA690E7FCa2EBEaDcC66C,2100000000000000000,1200000000000000000
0x2B0d30EF27b633cd53257Dc67bB90B9D9Dc8c213,16915719247275569139,9666125284157468079
0x2B13824dDa4048D173DcC7B23397AED6eA77d3f0,39921,29619
0x2B1b4AfC8ea54A0d7D587365373Cb9733D87aE0c,545600000000000000000,0
0x2B499F75929593bbe0149586c375E2a0338031A0,0,148500000000000000000
0x2b5cf931E84A64459B00b2ca023612f194FAC767,2500000000000000000,1600000000000000000
0x2b5E6cF423b808e2c04A1A72DA8B8Ba7Ef9ea32D,10065735414954807420000,10168447000821693210000
0x2B81639810bDA66fe338a9e793Fc0bc8476B4fDF,57279665769630575000,49260512561882294500
0x2B9d359EA69f959276Ac667F5988aa0A1bf05FC8,3694839261029816640000,3156008535462968380000
0x2bbbC5A3333Cc335418c96A53f8D5E67d3faA75D,33065165872120081070,0
0x2Bc1871FAB38a934c405A1670c06723988DB5448,0,12325698312934785269
0x2BD7db98d762F68D97fa1eFB06006456C263A80b,0,127467609166738993800
0x2Bf3b9c10c97F97e06C809bfBa67858C009d2CCB,124200000000000000000,75600000000000000000
0x2C0A07CCc54Ae3852039Cb9bF05664A661Ee51d7,840000000000000000000,0
0x2C0C369f3bE4fC368f35E6Ca6fE1B969b292Bef1,315000000000000000000,180000000000000000000
0x2C12708ef3E449068E9B3FDB2016122181C84aEA,0,146415344349253372449
0x2c170831E607e0d8645C07c6f070496dDEF9f33c,225000000000000000000,0
0x2C31b91673cea1761377125BA2bb521436E4C6d4,46000000000000000000,28000000000000000000
0x2c496Dc6d24f1b09b1E545f59b5600D7C2cD921a,57842473010682000000,0
0x2c4b8AD42b4b9984E56Da0dbf3b2362D096F7574,20000,0
0x2c4d5B9196d34f5B187053dDF04D2100C7ee4e84,0,14359847084241380899
0x2c566CF24F56FCe5AB82516250BC3B594781db23,0,170985930005823847200
0x2c65B3963469871A1F8f3987c2a3A14cBd0440e2,930566967953985240000,0
0x2C76884A4a89cE638B5a35B4805469D27E436132,0,362836380443714040000
0x2c7D8Cbd706232E24FC58186753FE5a20F37C63c,77430028774039376780,66167479134179103980
0x2C92F5d22833Ef38B3f8Acb50E304bcb9038cD06,0,21081365639574702702
0x2ca26038b680F03c970b044301AbaDf99a0f2802,1194361681326467700000,0
0x2CBdC571aa8932A4D6B839ae8554aEBd4af9eB1c,154517738175931008196,1655786082130899450100
0x2Cca05BF358d4139614AF48190e6C470AbBD69ae,156730796373808268000,137815010604555546000
0x2cf86C5C53ad9ecf6bbe1b90996079ECC033D57e,0,6999623
0x2D22FdfA34420089b1c3DF5e6f3De6034E083015,303400000000000000000,237800000000000000000
0x2D27bDf8797A3D06a5A67720a7Ca92a6104a7E1c,1674735649983609880800,1643757371412515801600
0x2D2972173698bb23C80DC8ae34C822C5CfF58851,4900000000000000000000,9700000000000000000000
0x2d2f683F30113F7E9357b5345cA650864028aC95,182683412685764646865,59400000000000000000
0x2D356Ef5Fa1aD1D4517D713C516352b1583C7111,144909613804437135000,92742152834839766400
0x2D3C839208eE70D17e578E59f96fB9f8Da546562,32000000000000000000,62607041859833248000
0x2D48233Df722839848562D23249D523D89Dc2d28,0,1418367406054785317862
0x2d4FDB1A432aBd78d98a3F81EDE537B4Ab5C52ab,0,83738447438048265249
0x2D6236b8816F91c0BCf29Ebe543850056c81A7Eb,36000000000000000000,20000000000000000000
0x2d886cafefE8239e42AF48210e7C8ce56E7c1707,298661993772912320977,216272478249350301397
0x2d95F7A6C10328c4bcfba4f1Ef96154e47Acaf48,1004500000000000000000,994250000000000000000
0x2D9B4476e9caEdd8803fF0FA08De16a0f704cAD2,8000000000000000000,2807000000000000000000
0x2d9cA02a5d6BC7C4932eE6319977b8262E659f86,89003250604249928547,0
0x2daFB856CD1dF8f4D84085638118398fcA6817D7,30566482031655031200,0
0x2DaFfedDB402a9ab6009C7413abDCf8566f64bAc,322869515201314752000,632881101068200544000
0x2DE8FF0749fd129dA6449d869B5d741Ae9748eE6,1960000000000000000000,2075712000000000000000
0x2E27F7D3ea9DA4a12fbb8b8F554AAB4692bC832f,14416543404095330160,200
0x2E2d69e9BF5162243ab6a0A50aAD8E3094Fb6037,0,35594558147640449399
0x2e43c9d440159F67434d46Ffb9A9561b2FC73820,0,2355480649137222540000
0x2E45566D1e1824566b045896807518e08b50fD90,1610791431255138382718,2353999930488252426748
0x2E6Da9c7AF224F1f9e93696e5d4AA750Ff3BE078,104597230897481280000,0
0x2e76b816AA3accF2E64d7b4CE36b0854887A7Df0,54740555949568124303,47510671201511956942
0x2E7ED624982fF6f2Ae009eCd6cB032BD469aAC47,40752000000000000000,0
0x2e97778b97DB81b62eb64103813E019F353537cD,181613600890500864675,179760400881414121158
0x2E9cf81d84eE0beFd02171ce2b15607389A12E2C,84341180221935808541,850
0x2eB5f72fB71324DD4B0fb8279566B3f5ceF0DCc7,307400000000000000000,108000000000000000000
0x2eCF2451aB4c7A2f914a88bd6ddC6228E4b9b21d,1000000000000000000,0
0x2Ef98eCE0237bAd425De6E67623Eb102b240e4bd,0,41869389300642486607
0x2EFedAe21dfc516bF52f8d132E68D039f4894097,4387923344105811694,3839432926092585232
0x2f0af1eD6ef459d3f55f5B05361512360D8402c6,2300000000000000000000,1400000000000000000000
0x2F1264DCA7397b768fF567db2d4Bf6F409594286,400000000000000000000,0
0x2F15986AFC6e809D7A4b195C6eb77864442A57A6,104317379216296466036,82918942453979242234
0x2f3B61edC3bD7A5b4A58c13C4Dd27De640595135,5600000000000000000,0
0x2f73712DaA7a091e67E556bceE5FE5ce5923BE42,0,2910437958077845999622
0x2F793A39e177fc6E9A3Fc5D738fae4631CfD5f0a,0,35653998336156764865
0x2F8E4Fc8e10C5D0025db3a2A8c76e5335671Dcd4,30700882938014270340,27119113261912605467
0x2F9a7335434d605DF5401F141030722D815ae471,268299375736719565194,76657928992411180111
0x2FA479af304A793fA71A2bC8D233B4DF80386fa6,0,91647729717240313293
0x2fAd53E9C9856483064Cab9D2fb08429c4f78930,113989760547333933398,98344107138876334696
0x2FaFCd30E793Dc30C2500e60ca5304464738FeD5,0,4492094645041634106
0x2FdDB263Ee11fC402e6092eA47B2D82fC284B674,0,12010060919458385240
0x2FDdf6301b685001A84b7F66e62491f5D2470922,136400000000000000000,375600000000000000000
0x2Fea4f7C1E2452368cB661B83D34EED82450d110,0,27477591994234009452
0x2ffc4f5e24CC13203A3638DbdeBfdE7CA1cB83C0,3564235490681789106269,0
0x3003c663eE474a4c8a6dCb7769Ded36Abf75229F,4800000000000000000,28800000000000000000
0x30201590Fcb7b848D2C3B791d61871E62DB6EABD,0,2495885500821693210000
0x3021A59F56cAe360183C40965D7059a4a73A7Ba7,3110000000000000000000,2960000000000000000000
0x3028e0653ff6A08e93B594F1C99652feF548e0ad,245000000000000000000,512535693388033879452
0x30402066C3011Ac56518Bb50ee676bc343eA7Ef3,0,60214669095617112279
0x306d07cF045c21f6c49094910E4Bc9B8aA697A45,200386833741042752441,0
0x30a0eaa4BbD2D8104ac70f9B80E2FB95e4ce0Bf1,0,184000000000000000000
0x30a7C98c97Dee4fd46Cd55d6478031e4EFAc0B9D,0,669141272727272727308
0x30bACd12a889C9Be7E5DA52aa089744C62AFF878,5500000000000000000000,4800000000000000000000
0x30CD893ad5632C254CAa8c8D8f77F0f5747B8C16,550000000000000000000,1392000000000000000000
0x30cdFef4b9d4247247f640E042d37De26C812AD5,44007326769195336550,0
0x30d81ABA86a2bf70F12b16E3726e059847342F40,119885656048452540000,0
0x30EBA9565B347F6da2743D659eBD808E00541b99,0,20528128385685513400000
0x30f507669731D22b668B37510eDEc9d38b40dFFF,4100000000000000000,3300000000000000000
0x31100Aae76845dE42DAED88f78f3Da81D8BF6Ce8,481316,420057
0x312F92feE87FE1bC4E104A6c3034856B4349bb87,27928717758342919022,28088717758342919022
0x313672f0Be39110a87592174202cD751386dAeea,1737723397699260440000,2606585096548890660000
0x313992c253F2CbaA274dbDEF88C735C9274A5b2f,17897438027118675800,249169553231208271991
0x31480265d44e76F5FDFd3c14710976E50daF9E00,0,1443544914837477178004
0x31509261EC50cd51A775666F6B5d6b1f408C8671,900000000000000000,500000000000000000
0x3153dDDE91A24486a19c7842f98dddc436b0B8d1,1000000000000000000,0
0x319d116c3074aE7dA02Fa6ee50Ce453fe69d7B58,1078471651602300760000,770336894001643400000
0x31A3413446378Ef0F853d4E2a268a7dFDE76ba90,38359632284257688336,44752904331633969725
0x320b2B3Ca30853B70f8d353147Ea68C6d18Ee00C,262539747112065682,259860770100718073
0x323d53A492A0d134c6394F1053aDE85DCeD9e0cd,5600000000000000000,0
0x324282F15e7aB3D830F0fDa24f4955DAc92650c1,132990154636736842845,126804566048981640852
0x3246f11F7a72141CF98e2bF805Db429fc14393f8,7800000000000000000,7300000000000000000
0x3247D3A82a2f52c3417316DA6805cEdFd7EcEF93,0,678229540573156640000
0x324ef8Ab2F24C2eb67b232Cb455bcDECC6Fb6D83,0,29950945847945058236087
0x326C9106F932C7f0e2A19903b6CdA24b65d7FF3d,78132975251999145472,62105698277230089991
0x3285f768fDEb2eCd77e989DB1C1280Bf79d82c71,116488038024650795099,81125597910024660475
0x328790A864bf986adA4f7761cFDfDd2b920D0D40,173580012325390321100,140929283073130664300
0x328d1e65f65B12FD3F76fBAA3afbC116402892e7,13499905830438651509,13362151689311726493
0x3292f7A6F856a88136Da5c9047303E6eE553856a,4800000000000000000,4100000000000000000
0x3298492EE2689911866EBb01A1774DB060ad6A7C,4648300000000000000000,7277400000000000000000
0x329B6b621C9b18e86bD960C12B78bb58191aF4D1,246884346754313904000,734042374558599428000
0x32c886D2D90019cC8929ea53EAFDE5cECE5e1494,4479493860789262024233,19638127284920269489662
0x32D411D2b6f23Ae43a7eE3b60794BD45cef7ECCa,664638959744094658606,435688196007087384969
0x32dBA309bE85dAe8a6B11C85A12E91cA7B21a857,851180564419899420000,2643289530035256968308
0x32eEAbDDeBc9165AC026C1B6DA1B8A31471a632A,0,130474620206744250080
0x331b9672889ae9bb2BAF5Bd4aD237DC8a9D1f35B,1437948202136401060000,0
0x331fD682A1e6d9a40A27375339C1dA9E0Ba33FBA,0,88300000000000000000
0x332878aa7955102389948828412c2553C7fC6617,528597613461881759063,528597613461881759063
0x332E03b3EE1CA05fbA00bb7E107428dEC990340E,0,1007500000000000000000
0x333F17A236b3dd6c7Ffa8993Ac22743e01841979,21346045840378897167,12197740480216512667
0x33774f088b8CeaD78022aAF2ce67a9C8E106b5E2,0,96000000000000000000
0x337ab2c4e48b8b65Da792c22665282184f9E5AA8,1427101170527002066859,1079462158778098307670
0x33a0F11F6aaa73E1613432D7e4D9B0efd3e4e2cD,2053471987074862145454,3264493928170293543566
0x33bE5Cb1A0D7C4530E408d7C4f730daa942603bb,164760396955722945000,130963392451984905000
0x33C01E098E436B1AF34A6387675f611EcC16fEE3,521374266656918104627,0
0x33Dc0979c933386C9Ffd4bc66411c0c98eFE3E6E,5500000000000000000,4800000000000000000
0x33dC98f4d2177051f2b9a4ED5b9fcca6e2eBA8B8,11903796175725846299,23250550896521665509
0x33e22F604641F2D2e9d6A1F887fc9A3aC13fa065,18362729243068973100,44593848164182788300
0x33E3C51F3fBf64606743c2049108E2A67EC1175a,1386,0
0x33f356c22Bf506C88DBE734E316F76b43167D42C,165889087680649120979,338910848879870420025
0x34079Ae4A5badd7c5f02E780d0B087f5ee677a3e,45400000000000000000,119100000000000000000
0x34334aBBe010097aEcC08d0140c6bCD1C5087622,0,26036678036777876760
0x3435EAfC0f19Da30Aba2898a9506069475Fee606,518466421032778927,296266526304445101
0x3438392F76Ef150Abb6b3a13e229D4890a0fC2ae,0,131278269888435001918
0x3445273D0918e9c8DC987192D58D0F5ffdE819b5,142042524650780600000,0
0x3445fdaD9afB65C1618738C486A296A466c3a638,730430575183894424000,691692341544569412000
0x345aACb3D6F8f84E3c09cf2c908eF413Dc34d673,10000000000000000000,0
0x345FC578Bf09985912Ca35bD8dc14db7ced43c4D,235200000000000000000,1862400000000000000000
0x346A22f6CC2B42D21c433B7c432203450EB522C5,117165764174198854800,250326555626221796400
0x347408a128f779d41f3db29B83471Fe7944B034d,0,1729912475684167744000
0x347d1aF2009836452BA2579AB827eC1ebAae9390,0,10793
0x347e5fD3F8B6e48176F6ab60b9220f284aA70242,0,203268124101190250790
0x3494159998BFb8D1b691EA0Cb8360D7637a6865d,78290242399342645000,47654930156121610000
0x34A7b8ee9776e6eb0540D28954b81A055898cef1,99000000000000000000,4266881664969318839758
0x34Cb7d20d5580268dD053B98d88a6303B3F58bBb,25251203137462888345,0
0x34D74e818EA945c4158c5720224C4c07628A98ed,1022212185804970607,3168857775995408881
0x34e917BFA9a0353f0Cea24f6F21B06701128e977,213356253002152772631,1172970279758682969158
0x34F4993Cb8F6eeEb75c7af10e8662fC524bDf6ae,5510523826809313131,5231509962160740315
0x34f59F0BBA59DF3abbE525aC8c54DdE14095127c,1305832663419180800,1305832663419180800
0x350159d55b6680656CEc36500F13317C32605d7b,86761574470836701800,75302498597329967600
0x3519e6FAB4Dd9021138186A0C83999b59F51704E,160428394053436186067,90627643311666088820
0x351aa0222aa0D0636c2e062099d8A6017E8856Cc,124245005031014643503,0
0x3532bd3a774327dA6C42A74a445a8c4e73a45412,0,167733941538461538514
0x35362D5e800DEA7821e7a43D08A2807C17342D54,1232539029600000000000,2156943301800000000000
0x353afA10ad5C933E2417e515a15225c69d716fCd,1600000000000000000,43400000000000000000
0x3549F3373c04152e749c88d69d4B971B31C47Ad8,349126578986287896083,284944658569667422200
0x355043564D0Ea5210fb59F10f8d15950FBbb68cD,104546458982026292631,231495730603058219398
0x35705Af5E90Cf68C9B50e49BbbE902C3c9F39946,1248793131716761142,0
0x358893847713bCF2FC3F3234060A6C90B2e02c68,100071838079392823000,99050696874501059500
0x35A60Df343098e952A91fd9759F510B801c5279a,0,92800000000000000000
0x35D2BDf852cf466e678E493E0C3455EA9607d53c,14700000000000000000,8400000000000000000
0x35dF54aE7134B0EE36616791a66B490800bbD2FF,4100000000000000000,3300000000000000000
0x36161017E32395b8bD30EDB54881B7f51df456eC,42606272503187295160,0
0x364706Bd01B6F3870Eae53Da688d560BD029Dc2e,0,8028523763653380620113
0x36496160C3482EA1Af62b087645a9F2664B93d4e,4380800035020191000,0
0x367dC9591B1F6aA30eFA275EEE4c99e077CD4b6f,5366507122377441600,0
0x3683D2e384E75E120604137ed3d1a6dbF0daa0aC,106716562171676220124,191724983401578393354
0x36A470330Dc3f77fA2e4E182De7E6a59A0A80121,3780000000000000000,2100000000000000000
0x36A6506F8F2067F6543339fD7af0d01d1060AF0B,56000000000000000000,48000000000000000000
0x36aedDBD87b092E01Ea5327eFBb619187F9A9c13,9256245069843877800000,13707441254609628570000
0x36B92b4A9A0d5885653e6700B049B35e5bC9E48e,210000000000000000000,1200000000000000000000
0x36eCBE947115ede61A66b3cfcFB659097db3927c,0,142726190304992238000
0x370415aC76d44A5192C848EAE7Dc818A97d478D9,0,1038173026643418769131
0x37093e556292726834d23Ab20f7Ae4D5f5fed210,32000000000000000000,0
0x37103A1AFBc020b9f0B95Cb754eD54a13c322Bc4,730000000000000000000,467200000000000000000
0x37174343816B4DBb9128b76C4f3dda6EA6f6CC3C,5831816572282681957000,5628214420370130771000
0x37471e37F0fE0F2e56e536E1F641dF450dD7d12C,415339068391420926597,395561017515638977712
0x375f9C4628721F14461B56Fd3e0e814d8737Ff8f,9304144549972493445,9114264048952646640
0x3777365831C2DeA922Bd9743611cdac6e89A32C3,437260608734706937947,390411257798845480310
0x3779ea93A886Fe9cd4FDced6e43978024F0B6183,0,850840147994619354511
0x3784Be8344181e7bcd6F47E860d386B9B24d4EBF,2392512818405913900000,1595008545603942600000
0x378b4Bd9Ab39fD2603ab146699794C82c217Fd4A,0,76800000000000000000
0x37B9917894fE2E5CDd9a6B578ca896FeCA78767b,2455242606343618758692,2405135614377422457494
0x37dC23B9DFCC8bE944759D8Ad74Bef8e15B177dE,81772633825111150911,64998760219960145596
0x37E8d618D0de446f9e2D68511db1f9a6703705C2,15205258833196384000,0
0x37F71CfE60e384081E4A450380Ef2b80A2D2dAFe,464505588918529804540,2146631685003895641615
0x37fC5a6aBb8B738297cbF4622738eBbe716621bB,77438463857146800000,74857181728575240000
0x380321D5ef1596a15B78ff63a7B268399968769C,2630000000000000000000,12550000000000000000000
0x380a4e53398509847FC8B3ae61F767f03E38610c,19645440000000000000,16780480000000000000
0x380E9bcD38AA621201B7B14231eDE711BE8cad15,0,114709959017798574850
