"id","staker","amount","total","block","locked_until","timestamp"
605922,"0x1091dC01903892aBf38d3CAC98CB24721D51CB99",85000000000,260711585866,3408519,1626431295,1622847339
10740,"0x7B9fC64d45fae6176F2E3f30cA703DBf5362Bc56",102700000000,102700000000,3244985,1633688895,1617718270
16778,"0xc2C722A157056973596159ac7d178648E8eC2661",2000000000,2000000000,3327540,1627640895,1620303722
76530,"0x0A754Ffac819F6e362f91b20E0F43Cb5d4854Fee",25072722038,25072722038,3377548,1627640895,1621878207
76192,"0x176203E3dd900f3D0D415bf86A292EDA9Ca0CF1C",127100000000,127100000000,3367729,1628850495,1621571920
76277,"0xbF7f42A2be2c9E6722ea5b8043bDb19E10a548dB",5400000000,5400000000,3369837,1638527295,1621639984
11917,"0x885d526C5196870B396F9CF7596622A8562b296c",3640098416,3640098416,3267148,1627640895,1618442471
11697,"0xACacf1Ddc60e7d8f7952d1469879D510cE2d25F6",7400000000,7400000000,3266038,1639736895,1618404290
80250,"0xFFff78085E99720C780711Db81727E2a4E5a50A6",264124222,264124222,3396537,1651832895,1622467025
16482,"0x24f5E32affD2234992868480A2170801Fa59c60E",10000000,10000000,3321367,1707474495,1620120068
11802,"0x474F92EB6E3E447A7fb27c01d0625DcF4cBb8646",218707015477,218707015477,3266343,1626431295,1618414750
76513,"0x5C75AE7fd74c8914Fee064E13084E934Dd7819fd",255601880,255601880,3377382,1625221695,1621873490
29550,"0x4F66b17A1E1da5ACE2E6bB307992f4DBabAe3959",200000000,200000000,3345144,1638527295,1620847885
78284,"0x499D40960A6Df8b620562a2d74306b6232505aab",1108062163,1108062163,3393393,1672396095,1622367740
605846,"0xc33dE2Cf3585dc77a1A9f938452Db3792E4B0f47",12000000000,48000000000,3408190,1654252095,1622837004
12796,"0x50375458dAEb8ad0A3022FCC56F40c8Ea93D9117",350991534,350991534,3277054,1639736895,1618760956
687330,"0x769a1482E52d28225E6A71Ec56b58FF6BB0DaF63",125000000,125000000,3441417,1627640895,1623902786
16287,"0xd4BFEb6a4DE167d0ab2845e02f49B7411eb42f1c",383602318,383602318,3319274,1627640895,1620057885
615029,"0x8712DEf6F509B197553480a7a5d27f2FeB631626",4000000000,4000000000,3421957,1706264895,1623271495
11621,"0xbE1Fb0BbdF7A6cb37422B016151bA7FD51ed706C",2701911694,2701911694,3265913,1627640895,1618399709
11889,"0xec8e5C7b2e715439AA0B613649b0465248905dF3",10269072988,10269072988,3266833,1648204095,1618431703
28382,"0x1a7c1c3EECeD0217aBd0DFE6C329D91a303EF659",5053439829,7553439829,3338130,1626431295,1620631519
618985,"0x37103A1AFBc020b9f0B95Cb754eD54a13c322Bc4",29200000000,29200000000,3423846,1632479295,1623333515
15855,"0x1B5f30C4e52040B36E62cFf8a498642048dD75C6",1919700000,1919700000,3312804,1639736895,1619866245
77009,"0xC092D7Fee1A09257b69604eB698f672a656dCdbC",16544372934,16544372934,3385508,1642156095,1622124149
693345,"0xdA8f46C5f3f37e2A71E359Db2383E72e72Fdd15f",1233548292,1233548292,3447796,1702636095,1624106197
14634,"0x1E9d2a1E57dE8f4f6B369bD036f208d3fCd371d4",4438500000,4438500000,3288163,1707474495,1619109690
16648,"0xa09fc3bEb9e8Cb810d94a9813cF806ce98521994",1403952297,1403952297,3324145,1707474495,1620202389
18598,"0x1c432bF67283ae4C362Cb6C9F4756bC9ab1DC056",1000000000,1000000000,3330842,1707474495,1620405555
11319,"0x4e15aC6D5F8A6b5c5a84436955C9f38F4195Bf61",1224866474,1224866474,3258652,1672396095,1618161742
608705,"0xfD5350a10f23d7123432ED1e5ec921E600941C6E",5798250000,5798250000,3417932,1703845695,1623140046
16184,"0x61eb293FDEc1893535aA85515616b3FC110491d8",200000000,200000000,3317676,1633688895,1620010458
76297,"0xdA8f46C5f3f37e2A71E359Db2383E72e72Fdd15f",2742654430,3243370447,3370899,1640946495,1621673346
16048,"0xf7d9Df605AF63C7d7e77EddbcA11eFAB6119CeA6",100000000,100000000,3315654,1673605695,1619950830
619656,"0x1fCca7d206D3F9A0a8140C486aEBe074dC58047d",111467186,111467186,3424807,1640946495,1623365159
11761,"0xA9b0c16b23F036e5a5CAA249C301f1FF431E2A60",5000000000,5000000000,3266139,1648204095,1618407970
28233,"0x05480882C86BE2bd9D3da7464CA67dd4046e101D",1500000000,1800000000,3334475,1640946495,1620521398
10950,"0x178a2D4F9F0EBC7EdDc36F2B73aCDb446CC73735",7845141741,7845141741,3246632,1707474495,1617771908
25649,"0x91209ADAF554e7e53BA332B31D7dd986Aa8c274C",1000000000,1000000000,3333824,1703845695,1620500659
16332,"0xCA50FfDa78dfAeaf1ba7bc17C2249B3736556118",4204200000,4204200000,3319572,1649413695,1620067112
13887,"0x829fa0871288b8e4c3CFA4e9c3549A8EdbD09F27",1000000000,1500000000,3285008,1626431295,1619012223
12707,"0xe211D3F8236E669A2f07712698f58a1b94bb08Eb",1000000000,1000000000,3272729,1672396095,1618624920
15478,"0x7164a7E6775Ee108b52a500E440914F2e87bAFdF",4249436282,4249436282,3309718,1625221695,1619773581
12900,"0xBC9df4218AD48212bdd6bF6a2E77fc67E1e40AA1",157173950,157173950,3282257,1628850495,1618925880
12733,"0x3FDFB770b71d02f5905D0ee4EFceBa4E0592930f",530468132,530468132,3274236,1673605695,1618672390
620510,"0x4f428525b96C7e8Fb0B8F7E3e7064743d0b3c661",11529647111,11529647111,3427710,1705055295,1623458588
10838,"0xc953218c2117fDB8F6B793fA6d1F7BB6A4654052",25677896466,25677896466,3245347,1673605695,1617729833
30017,"0x2D6236b8816F91c0BCf29Ebe543850056c81A7Eb",2000000000,2000000000,3360978,1628850495,1621348144
15298,"0xA126226148d30A9B76Fe1733b565AD4b5BE771fC",2705337642,2705337642,3305782,1628850495,1619647384
78220,"0x7276F8b3a8EB15679F572973F5296b8cC4c08Fc5",7047274729,7047274729,3391972,1654252095,1622324687
14845,"0x2319214907972B475284Aa335171174c22d73EDd",2150000000,2150000000,3291829,1650623295,1619221091
15719,"0x11C39816fD0BbFfC1CbbB5DD488f7526c25a5BA9",9060523828,9060523828,3311162,1627640895,1619817089
14963,"0x8Ed63ABf801D1ea4c5E8ccb980883BFD7E21A2e2",10019974675,10019974675,3295399,1638527295,1619330641
16827,"0xf1e44E96660d60f2546932a28ddfE09E1CeCF9bA",10000000000,10000000000,3328476,1627640895,1620332475
16051,"0x8aa6E3140dF81b7b965775D7af3c466362644eFa",100000000,100000000,3315706,1705055295,1619952395
10483,"0xC0f6Cd374C281E0acF1Ac026c398E92d9E9932FA",101010000000,101010000000,3244796,1707474495,1617711976
29705,"0x40e7361fEF10f39012Aa701b33812765469486F2",18049745198,18049745198,3349046,1707474495,1620971054
684093,"0x64fCE2bE21B2198C3408e659dd6EFb508fd07a09",8243343641,9643343641,3439290,1628850495,1623832637
14682,"0xECED4D0BC8ac880d135215d497C848Bc48d03D18",2020031825,2020031825,3288643,1650623295,1619124274
11323,"0xE8c3A3F1eB0a4f845aE1f2115d18Db37Ab55f51F",1200000000,1200000000,3258854,1639736895,1618168022
29650,"0x2c7D8Cbd706232E24FC58186753FE5a20F37C63c",1407818704,1407818704,3347583,1627640895,1620923610
619828,"0xcD333C06D89d5b653a6d7495e5fA2C5A04878f34",2000000000,2000000000,3425495,1656671295,1623387329
16075,"0x3631F0C202d9913042c5df747E67ea12D5b5c31D",300000000,300000000,3316167,1625221695,1619966424
11230,"0x01740c9FCff3607531B363dC940378D2A9fE837D",56252855382,56252855382,3255883,1648204095,1618072389
11961,"0x00f63088800E6a1891E05843bB6dC96FBB54F354",100000000,100000000,3267600,1625221695,1618457194
12765,"0xcbF09F18fc6AA3336e178Dea16e43D14150E484C",714274257,3903098003,3275930,1654252095,1618725791
11346,"0x9a7008866C1C1a22d3FABc381ADaDB5b15395Eb3",40000000000,40000000000,3261155,1627640895,1618241329
80922,"0x2f0af1eD6ef459d3f55f5B05361512360D8402c6",22500000000,100000000000,3396734,1631269695,1622472999
14890,"0x4D61af539f8baf6BcC1db47060a0BfE80e3F93e6",5729240829,5729240829,3293356,1650623295,1619267634
16655,"0x286Bf0fA479E0C4D2475a75AE10853DD0099F676",842964831,842964831,3324460,1645784895,1620211004
16932,"0x3f1b55EEFf9276AafA368980633B29bFB43C0007",12580710764,12580710764,3330626,1707474495,1620397502
620447,"0xC33eE998390c49d0138D4cA7E58c7bB68AE33e1E",2579987411,2579987411,3427600,1633688895,1623455028
81172,"0xC600E7C946cf8095033e2f955cb1C89a5fa05977",9578420369,9578420369,3398046,1626431295,1622513784
28740,"0x7245d8E01Fe091077aC0338e7d99998057Aca77E",656556097,656556097,3342526,1646994495,1620766100
10997,"0xd5e703f03283bDdDeC4df2c91C75076ef9475aCC",102711585866,102711585866,3247717,1702636095,1617807244
693465,"0x2884d2D1b2a31CF765E3b3E174f39CE82AaD6D00",7393564434,7393564434,3448249,1627640895,1624120959
14714,"0x854eEb4c715e3d1Ebacf35Ec3190fF25f2725218",7020727198,12020727198,3288988,1626431295,1619134865
692724,"0x0A76e32256203c38D8CEa53d687008BAc3e34923",78000000000,78000000000,3445264,1643365695,1624026116
10441,"0xF5af80F3929f9f0F407b610DA47583C42c2019A7",10271158586,10271158586,3244734,1640946495,1617709749
12878,"0x8AEc22bc8db042c376Ed219bc36Ae1aF17FdfEeC",1820008956,1820008956,3281929,1649413695,1618915503
686882,"0xb071b82dF074e4f5c132e4690e565f6f2975a784",500000000,500000000,3439952,1627640895,1623855622
29824,"0xDA4CA837470CDD439be6D6b078b1710e2D1f345C",500000000,500000000,3352853,1650623295,1621090908
14948,"0x04E4AC7941D8227e41cfB61d594A528a9fB233Db",4289046592,4289046592,3294747,1626431295,1619310088
29542,"0xC1926E9300aec5054657479D993491cb6751c187",83071350000,83071350000,3345033,1676024895,1620844197
28319,"0x3BC68932EEa2b4baD5994f276b2E262CC564D3Fd",594704597,594704597,3336272,1626431295,1620575347
21940,"0x777C878Ee35c576d470405D7BC8e102649A95f21",23011498937,23011498937,3331751,1628850495,1620435057
15626,"0x45912e7beBA956F5f0DC42831A10138D77c31d31",100000000,100000000,3310692,1640946495,1619802504
16577,"0x4747746Ba40041D3d5833cbDec4026Dc14E4b0bf",2300000000,2300000000,3322646,1636108095,1620157501
15684,"0xda3015Fcbe4aac36eC39d43d44aFA2cE94f66067",300000000,300000000,3311085,1627640895,1619814775
76622,"0xdd2d28232EC48c2f08447BE78F0a2b6a74cdBa9d",7875436239,7875436239,3380175,1628850495,1621957424
76160,"0x15036961A24849847d1AD399406ED178618caE6D",17941512209,17941512209,3366642,1706264895,1621537477
29905,"0x3ae85998c25fd1673Bfa3906BE2cC6a0f1EfA195",13235455068,58225929261,3357742,1626431295,1621245321
10411,"0x3494159998BFb8D1b691EA0Cb8360D7637a6865d",3403923582,3403923582,3244704,1631269695,1617708608
14347,"0x823B0b05b3ebe3569d55E765bC334DC3B24595eF",2880316044,2880316044,3285186,1643365695,1619017944
12605,"0x43DF11674F07a607Ce054685B4A4D8623CF3ff41",399666129,399666129,3270318,1625221695,1618546082
16090,"0xC7f78348738fE1e745079319AA98974aFbCF154b",1700000000,1700000000,3316408,1626431295,1619973245
61850,"0x4F66b17A1E1da5ACE2E6bB307992f4DBabAe3959",500000000,500000000,3366080,1631269695,1621519875
620031,"0x996EeC5A4E8Ae40fB514521C74904a606507fEE6",120000000000,120000000000,3426294,1626431295,1623412815
11523,"0xA3f5b2bE5De42DA0D196ddA0bA3320bC8B2F5EB0",40919874776,40919874776,3264854,1700216895,1618365006
11332,"0x4293bD3df03f61085A7c119fe54e95EDa8220E94",50000000000,50000000000,3259215,1683282495,1618179509
11519,"0xfC1493454D7ee77B7b71D5D04B547FEcd5F51FcF",50005792933,50005792933,3264665,1672396095,1618358488
620536,"0x4f428525b96C7e8Fb0B8F7E3e7064743d0b3c661",29977082489,41506729601,3427861,1705055295,1623463350
29909,"0x33f356c22Bf506C88DBE734E316F76b43167D42C",3100989722,3100989722,3357847,1633688895,1621248747
16641,"0x607a21F00849Cd4bE651975b7212faC5B183a67b",100000000,100000000,3323893,1705055295,1620194547
606183,"0xAc875D8D94167e273044BD2295434B971a126617",204950000,204950000,3410458,1656671295,1622907366
77921,"0xA11a4E11c1D78FEdb761632C1fDEfcDa98C9f96c",42148799,42148799,3388733,1640946495,1622225319
79854,"0xc4Ff9c9Eea29f7651BEfB755681023bB393A4FD7",100969529,100969529,3395828,1706264895,1622444292
16272,"0xf51F65c9bdaa5a5c015757f48a22811aF8c5795B",140000000,140000000,3318951,1650623295,1620048482
15963,"0xF66b6c6C03A4DC146b8689A184DBd0374A14167F",200000000,200000000,3314302,1634898495,1619910316
29717,"0xAbf66b500B1C8027eFB51910dBda297A88d35972",2896642615,2896642615,3349462,1636108095,1620984848
14692,"0xdd3b4D307c0F689a91398A57E1aD0C54d5D8Afb5",278848243,278848243,3288738,1640946495,1619127081
76984,"0x05DD13154a7104288d56500122d819Eea3cC8A34",404303112,404303112,3384606,1639736895,1622096297
12548,"0x2E9cf81d84eE0beFd02171ce2b15607389A12E2C",4419539111,4419539111,3269432,1628850495,1618516281
12635,"0x85DDB2eAF21a242B838f664Dab6AfD120aC652E4",1013616831,1013616831,3270826,1625221695,1618563328
29767,"0xc563870e39B8505A703a06EF6F6bB8FE5BFf6AD1",500000000,500000000,3350439,1649413695,1621016600
12650,"0xFE08BB41029b176A0aeD0Ad10eC894a9c93acCeF",162655295,530422495,3271128,1640946495,1618573269
614263,"0xAaD859940475f3c088477b59fd09C614ceeB57b6",500000000,500000000,3421412,1625221695,1623252355
16292,"0xd56E7cD98d0d6c359AdAAAfaf05B0dFF4fB18A7C",1400000000,1400000000,3319304,1707474495,1620058712
82155,"0x68a73203209450650DB89395269E17337dd01b8C",1095483095,1095483095,3401166,1685701695,1622615737
10839,"0xeA52c9715b9D6B39b2A8B5E0797230a87e6b00f7",22821220213,22821220213,3245369,1707474495,1617730397
16604,"0x60A68d6D5dD85776290f3d53A1269655FB006327",38864291114,38864291114,3322903,1654252095,1620165387
76169,"0x54f106Ab937295392E7A39Ac28d88a2Eb07E7510",75144731,300578927,3366871,1626431295,1621544812
16451,"0xDa9f4Df68dC1957CD72AE1D9b645a3Bd6E30C708",100000000,100000000,3320992,1628850495,1620108711
12773,"0xd8E436cafc5Eac3037Dc12AF5A641B59747B4EA1",41484856430,41484856430,3276125,1637317695,1618732091
28441,"0x5e214545B974853156Ef1a90dB241087eCeF46e1",71563604916,71563604916,3339370,1626431295,1620669144
16528,"0x23Fb8B180dCC53432Ebf0A7dAfd25Bb5Ae6127A0",70000,70000,3321847,1628850495,1620134063
687204,"0xA54Ca2ec0C56D944d1b07590cBd236A428f051aa",7100000000,7100000000,3440833,1669976895,1623884252
16746,"0x8Fe248C19972559c1c554C6825ce4C724141aa06",619867906,619867906,3326744,1628850495,1620279568
81076,"0x64521B2f682DE51A758C6A57E5783871cB2C42dD",2994953131,2994953131,3397430,1625221695,1622494792
16893,"0x6bd755dc0d5f8d3740B705b76d63074a4cef1B95",2200003479,2200003479,3330314,1627640895,1620387494
15079,"0xB51d55eFeeA27BcB8a33FdbC5555f827b3528CE6",3670022917,3670022917,3299521,1703845695,1619457831
29926,"0x96b1345CF3F7D77637633cF1A474be74B86e23fb",7132103961,7132103961,3359950,1640946495,1621314861
28535,"0x6e5ba5499bd4BBA442Dc88242F9c7929AD3151eE",10000000000,10000000000,3340200,1633688895,1620693729
16249,"0x2E27F7D3ea9DA4a12fbb8b8F554AAB4692bC832f",37690309,791496500,3318700,1628850495,1620041055
11923,"0x9E05fa03318a1Db76455b53b76EDECA76BaAB9f5",15403471787,15403471787,3267222,1705055295,1618445110
16892,"0x6bd755dc0d5f8d3740B705b76d63074a4cef1B95",2000000000,2000000000,3330303,1650623295,1620387150
15989,"0x9226f53824eb75158936300A5e9C189434DFedEc",100000000,100000000,3314509,1673605695,1619916290
14674,"0xf4BdF7aD48073B8457F6cBEc12890b75ed0289c4",989438741,989438741,3288565,1651832895,1619121796
12726,"0x20DBC085deb930D389fE399DEac9dB7A3448B198",3095732065,44173176601,3273892,1625221695,1618661690
29537,"0xbf1000fB15cFB6305276bC3B85b1B0B79b4c31BC",9483279314,9483279314,3344947,1628850495,1620841414
10807,"0x0206539C19b2791dFA12ef09a64F37Bf81C7bdBc",21569433032,21569433032,3245233,1632479295,1617726289
16447,"0xea483b1DcafBD2676EB90408115ec46cAFD8893a",1127016824,1127016824,3320902,1625221695,1620106484
16777,"0x4cb240Ba4756BEF82A8D86ed60aA79C4E7C9AC58",2000000000,2000000000,3327533,1627640895,1620303345
607684,"0x1F51221d0A6a2Fd1CA80712f941185BbcBc24e1E",5889124319,5889124319,3416337,1630060095,1623088871
16849,"0x427cadBC380834c84503423510d78E07827A8E93",633233137,633233137,3328934,1648204095,1620345987
11145,"0x17A3a19D91426f40bf415aE646FA76B8cBeD6a2F",12000000000,34000000000,3252836,1637317695,1617975169
11660,"0x461d382B594b09B1A740F6264fE939f79b5e8deE",4000000000,4000000000,3266001,1636108095,1618402790
29651,"0x570f99edacfBfb588Ce6196115dB9A24F53bDBF0",345431924,345431924,3347615,1632479295,1620924735
29871,"0x4293bD3df03f61085A7c119fe54e95EDa8220E94",15000000000,65000000000,3355587,1707474495,1621176738
16914,"0xcDC2e159314341Dd4e90e10E46a1965FB5845D61",5000000000,5000000000,3330501,1625221695,1620393399
16323,"0x273DD9306004c9A37418723b3FC5B36798728477",1000000000,1000000000,3319509,1626431295,1620065117
29530,"0xDcA2AB439B0767CD1DDaf1Ad402AF3a686491cFd",2481595107,2481595107,3344822,1627640895,1620837644
693250,"0x56505dC7Af840Fd668836B77925c8e98307E8380",491272477,491272477,3447300,1626431295,1624091174
621032,"0xDB9AA234F833Cd6A94723E469bb65aA09d500C62",580869446,580869446,3429219,1625221695,1623506623
10977,"0x0d08E5676c862451E5E285795e170268E9f030eE",10100000000,10100000000,3247305,1639736895,1617793760
76623,"0xdd2d28232EC48c2f08447BE78F0a2b6a74cdBa9d",8600000000,8600000000,3380181,1633688895,1621957632
76226,"0x04E7092f86560518b952D71885153425397B990b",5777526705,5777526705,3368767,1628850495,1621604967
15815,"0x564ec007063805350818bFd02BE23e1830A5a38c",780429679,780429679,3312305,1638527295,1619851475
29556,"0x2CBdC571aa8932A4D6B839ae8554aEBd4af9eB1c",869892761,869892761,3345258,1643365695,1620851342
11957,"0x14D768309F02E9770482205Fc6eBd3C22dF4f1cf",60011585866,60011585866,3267565,1627640895,1618456074
11922,"0x1a80Fde219eD651F7EbA7481751FC58Ddc8350f0",1100000000,1100000000,3267219,1680863295,1618444987
10832,"0x0b6d741C16Bd042C5a95C63b2c7ba3E775bb634d",40000000000,40000000000,3245330,1637317695,1617729314
34027,"0x7D71e9631947859938146092fD7dD8A0ED8EA58F",2658867717,2658867717,3363981,1625221695,1621447763
14609,"0x722FEAb91c7484C66DA25251b40E63254ccC4663",3609593947,3609593947,3287994,1633688895,1619104551
16424,"0x15eC8B3983ae7C6c2A3Ca372Fb74cfC47eC4Bea6",332410742,332410742,3320486,1626431295,1620093764
606196,"0x12ebd80Ba3d7C0624F340A8493E332159157b3D4",200346917,2026092316,3410527,1626431295,1622909286
76396,"0xCE5Db5cb0B58F08261D1736C150d9e51248daA4C",23474375069,23474375069,3374852,1626431295,1621794786
16837,"0x779b2F454Cf95Fa735C146092A41d43dB37Dd3F1",10000000000,205423171733,3328607,1638527295,1620336271
620550,"0xD24C5D0d5E16fefaEB425B32256a1C9B586a586E",2800000000,2800000000,3427959,1632479295,1623466298
631537,"0x9bBB020d9C0C7ec25C11FBfD70C3BbB6d182C580",1703018505,1703018505,3433310,1638527295,1623637885
10796,"0x4e22D075361767eFa9EacB1f7187AF8faB12628f",25677896466,25677896466,3245187,1625221695,1617724931
14985,"0x8Ad34e8e5d9eeC5132E64430b072938f7Fea4bac",31732890974,31732890974,3296244,1627640895,1619356201
76648,"0xdA51506F8Dc03D30E86D6ae8e2c799CE4deB25cF",67511585866,67511585866,3380737,1632479295,1621975645
28724,"0x17467BC55172eB3Fb50C717D7Ff3f315896b0186",607499624,607499624,3342327,1639736895,1620759901
631902,"0xED1500366Eca6b0311313Bc1E566cCDddC4c7931",10000000000,20000000000,3434124,1655461695,1623663596
15461,"0xA8ed7249fd4d3E0F956E43c4A370544c88838B40",500000000,500000000,3309619,1649413695,1619770524
15493,"0x6E8be5b70d18604E525A7c3E56f0B1508d285549",100000000,100000000,3309826,1705055295,1619776589
16275,"0x7620Fe388F24F2999fAaF5b54F5C8d7CfdC9c62B",821931338,821931338,3319025,1627640895,1620050665
15030,"0xF0ec7073eE9C53b3DAdaA7a8F071B115a4Eb13c5",774351082,774351082,3297232,1649413695,1619386763
606617,"0xd72F9B0450aeEe25Cd5F5382B10057054f998280",1115500000,1115500000,3414145,1642156095,1623019666
14565,"0xeFD752E44E382A761462A9b3d11f2f8C62022d84",1321661588,1321661588,3287446,1626431295,1619088445
16238,"0xfb7cEF72219db710125347B364ed50B887014B2F",30000000000,30000000000,3318606,1627640895,1620038462
28324,"0x548741151477529240A4DccD3388F1F7d1F8FeE4",50000000000,50000000000,3336356,1703845695,1620577803
688212,"0xe3Bbd0718F4d67809C729c2671299329ab1F155e",2361981593,2361981593,3442958,1628850495,1623951649
21938,"0xb7E41B43d76a21948E3e9AF4A3ca5d746Ee06947",1281370383,2099632767,3331726,1649413695,1620434221
11948,"0xa94454D6F5c90Ad18a2849275c04229E8354f391",14900000000,14900000000,3267489,1705055295,1618453683
16502,"0x45c42972c14c9539A639db2Bb5d8ce3B1A1B2FFf",10000000,10000000,3321537,1707474495,1620125005
10982,"0xB75809B7a961f5cFd72C46443311E21A9C51010C",82169268693,82169268693,3247406,1631269695,1617796930
16653,"0xb95cA2A7B04915A2e7c52506469F86B058d5F5B6",1200000000,3825570338,3324444,1688120895,1620210677
11217,"0xb0BEdbA6B06568594E9bD5976344aD515d08A59B",77033689400,77033689400,3255076,1626431295,1618046905
15804,"0x97B851c186a4C261E435779a69E80bE52D61eaC3",3906142920,3906142920,3312129,1632479295,1619846124
693710,"0x63B8D12543bc5F654606C6Eb6fCbbf4efbFdDAe6",101789249,101789249,3449150,1655461695,1624149983
76257,"0xf6E167A0dc136b6C7617c0dA97C05d8AA41ccA4F",4000000000,4000000000,3369638,1630060095,1621633546
14627,"0x8eA4574BA7Fc1803EAc18C7CF47cFd3E98F4a12F",484125310,484125310,3288107,1703845695,1619107780
12919,"0xFbeC2c5cbB8bf4179E605520c6Be48D75ED5dF81",660388281,660388281,3282389,1628850495,1618930328
16871,"0x9abFf4119B870bD17269ED0E34d4C3CC9bFeF1df",200000000,200000000,3330077,1672396095,1620380198
10334,"0x7678bDe82a8fbdE658244116e9bA77473BB8a86A",40000000000,40000000000,3222448,1625221695,1616974229
14708,"0x3d91ad906C3969f86C588C988F721d5a735c6f81",1000000000,1000000000,3288878,1707474495,1619131431
683626,"0x0a9Dc9ABf2752B9044fE3d204A9BFd227f5f36Aa",434952579,434952579,3437877,1642156095,1623786736
16233,"0x580082b5eFE12Bc6E030abEBd2F5F587Cce45EaE",2902866100,2902866100,3318574,1643365695,1620037557
14761,"0x73258b80638CD79e168C638a997F90052051d7BE",24477506162,40710406162,3290273,1707474495,1619174451
620068,"0x2E9cf81d84eE0beFd02171ce2b15607389A12E2C",334501164,3098866266,3426567,1625221695,1623421311
29934,"0x17BC5fcc23Fe4B94b52e45602E6f65199B361D4B",3604352726,3604352726,3360778,1707474495,1621341438
16266,"0x8aa6E3140dF81b7b965775D7af3c466362644eFa",100000000,100000000,3318870,1706264895,1620046323
19899,"0x523Fb6a39d873569b9D0Ef60Ac98Da8CF31F9e16",100000000,100000000,3331086,1706264895,1620414551
28693,"0x52879767BbB0b12928E2A2389aEfdB64B0772Ffe",400000000,400000000,3342147,1630060095,1620754217
10971,"0x1cFFA9CEFd8335b1DF388B0dFe819fA5f71d518D",100000000000,100000000000,3247210,1672396095,1617790700
28463,"0x7a864c3d1FcAd4E86d261A720AD8dF6B9859A0Df",2000000000,2000000000,3339502,1627640895,1620673279
15336,"0xFd040bb74eB6953a3a19ff9b1f032C1Beb00981f",12500000000,12500000000,3306987,1627640895,1619686911
16153,"0x4658EF26714EC392d68c7FFcb51B1493f1d5B494",100000000000,100000000000,3316979,1627640895,1619989726
28519,"0xd4ECCe711Aa241f8EbB1bbca081918a1ca9DBbEF",60000000000,60000000000,3339966,1707474495,1620686752
76359,"0x29d1132f4468F0d133f1e2d08791b83F1C882098",5924803270,5924803270,3373908,1625221695,1621764249
11358,"0xD83F3cf22B608d29D5738cf249f5Ab5fab4d6845",50000000000,50000000000,3261605,1678444095,1618256608
14808,"0x01d80BdD0c83c99465698e77E829C015950B220F",25745089398,25745089398,3291361,1650623295,1619206695
76698,"0x0156c17fe07392D81B870805a6a061C751C90F34",47711600,47711600,3382556,1707474495,1622032691
10885,"0x8C8863975372a3A3b2e59d7a7FA8d656420f0ee5",5135579293,5135579293,3245659,1699007295,1617739389
30070,"0x267bFCeAF1E535a0D68D246C9888Da53D49E9b31",10160146212,10160146212,3362325,1628850495,1621391764
76558,"0x285dfF25aCa8a1915552007771F836d65B7A8236",400000000,400000000,3378003,1648204095,1621892424
76463,"0x049BC20fa95Ba1403c0Fd78Ef1455C342E67B8D8",158283593,158283593,3376916,1640946495,1621859125
16111,"0x9628eb2b975715231E687417D236CE6b9a391789",2711585866,2711585866,3316617,1640946495,1619979466
11097,"0xCe087A251C6cAda51b7b5939F259A8131696bAe8",12000000000,12000000000,3250493,1636108095,1617897333
15565,"0xEed48dA7e23C6f89b1B5Eb62E0347ab9F25381a7",100000000,100000000,3310276,1705055295,1619789793
12868,"0x8C6409615A2Ca9223476aa826008d8395DA89761",17464199145,17464199145,3281126,1627640895,1618889919
609270,"0x44392e10b6F672E00350F166e1e6573710EbaBa1",1564736432,1564736432,3418567,1645784895,1623160446
77907,"0x1ADC7658d3C45346eB68e8CcA34209A9BC30cDAF",511954635,511954635,3387958,1628850495,1622201467
16495,"0x467CB75537b6FF2522a8519C0CB6314b902a3692",10000000,10000000,3321485,1707474495,1620123501
16365,"0xe1dB50ABAaBebFFD345DE1A19db678e273Bb817b",125000000,125000000,3319810,1628850495,1620074193
11628,"0x634Fb35304388cEE0138aB08DfDaFC6C78DC58E0",55000000000,55000000000,3265958,1628850495,1618401307
29833,"0x951EA0c44E25Ef210e9e039eA2c93ACad3F8F211",20000000000,20000000000,3353147,1637317695,1621100130
16720,"0x0006230B517B06e63b9086e7a43E4E70C523751d",1199297373,1199297373,3325778,1642156095,1620250485
16865,"0xbfA56778F6c79724dA3c2090ADB59a7743aC5743",3000000000,3000000000,3329750,1645784895,1620370271
620074,"0xC8Bf4f837DC2ab91362B5a43D0B89c58539E783A",6100000000,6100000000,3426652,1702636095,1623424019
15115,"0xCa3A06a5c7c75b68b8203290AF83af5695ef8435",1586781605,1586781605,3300067,1653042495,1619474777
15580,"0x66b99AD466437868101DC9D50B52F3965f6aAcc3",200000000,200000000,3310409,1627640895,1619793984
615431,"0xF61d06E97126bE3C872ee62C601Cce0805188a61",1090435870,1090435870,3422286,1628850495,1623282106
614423,"0x49cf167ad17537342Da7e1007C8C0fA89684B39c",1000000000,1000000000,3421555,1642156095,1623257373
11788,"0x702FE637e120042A1b80e9AB97242462Fea30850",1839223085,1839223085,3266273,1628850495,1618412523
76546,"0x1B2dAEB7E8Ed2134AD4FFAdbe035074B6C912C72",500000000,500000000,3377812,1706264895,1621886380
16618,"0x95C150Dd95BB44a2bFef5c82B9467064Ec45fEf4",629655437,629655437,3323461,1640946495,1620181030
28290,"0x9d9fea68244CE53A80A84aE97f145A4BCf29BBcB",10472807778,10472807778,3334715,1625221695,1620528375
