"id","staker","amount","block","locked_until","timestamp"
8981,"0x5f2fde9F738f6872b8Cb2CB55e3d8DDCE27f01ff",7442613776,3275672,1682072895,1618717849
8981,"0x5f2fde9F738f6872b8Cb2CB55e3d8DDCE27f01ff",7442613776,3275672,1682072895,1618717849
49551,"0x9E0dB78968F9aECa2fB82A59601D0465510CB98A",22810677629,3395733,1626431295,1622441390
49551,"0x9E0dB78968F9aECa2fB82A59601D0465510CB98A",22810677629,3395733,1626431295,1622441390
50270,"0x0A754Ffac819F6e362f91b20E0F43Cb5d4854Fee",23718795048,3415624,1627640895,1623064876
48673,"0x3631F0C202d9913042c5df747E67ea12D5b5c31D",285600000,3382382,1625221695,1622027439
48673,"0x3631F0C202d9913042c5df747E67ea12D5b5c31D",285600000,3382382,1625221695,1622027439
67998,"0x9a7008866C1C1a22d3FABc381ADaDB5b15395Eb3",37000000000,3586528,1627640895,1628505199
68056,"0x9a7008866C1C1a22d3FABc381ADaDB5b15395Eb3",37000000000,3589364,1627640895,1628594001
68248,"0x9a7008866C1C1a22d3FABc381ADaDB5b15395Eb3",37000000000,3596271,1627640895,1628811549
57538,"0x4747746Ba40041D3d5833cbDec4026Dc14E4b0bf",2086100000,3469644,1636108095,1624816443
48842,"0xda3015Fcbe4aac36eC39d43d44aFA2cE94f66067",281100000,3382746,1627640895,1622038371
48842,"0xda3015Fcbe4aac36eC39d43d44aFA2cE94f66067",281100000,3382746,1627640895,1622038371
60502,"0x996EeC5A4E8Ae40fB514521C74904a606507fEE6",115680000000,3498662,1626431295,1625725346
60502,"0x996EeC5A4E8Ae40fB514521C74904a606507fEE6",115680000000,3498662,1626431295,1625725346
48038,"0xd8E436cafc5Eac3037Dc12AF5A641B59747B4EA1",36631128228,3363463,1637317695,1621429184
48038,"0xd8E436cafc5Eac3037Dc12AF5A641B59747B4EA1",36631128228,3363463,1637317695,1621429184
20163,"0x23Fb8B180dCC53432Ebf0A7dAfd25Bb5Ae6127A0",64330,3321857,1628850495,1620134342
20163,"0x23Fb8B180dCC53432Ebf0A7dAfd25Bb5Ae6127A0",64330,3321857,1628850495,1620134342
50036,"0x461d382B594b09B1A740F6264fE939f79b5e8deE",3604000000,3408377,1636108095,1622842926
49790,"0xcDC2e159314341Dd4e90e10E46a1965FB5845D61",4760000000,3406356,1625221695,1622779506
49790,"0xcDC2e159314341Dd4e90e10E46a1965FB5845D61",4760000000,3406356,1625221695,1622779506
68525,"0x722FEAb91c7484C66DA25251b40E63254ccC4663",3414675874,3601396,1633688895,1628971691
956,"0x4e22D075361767eFa9EacB1f7187AF8faB12628f",23752054231,3245189,1625221695,1617725029
956,"0x4e22D075361767eFa9EacB1f7187AF8faB12628f",23752054231,3245189,1625221695,1617725029
50980,"0x44392e10b6F672E00350F166e1e6573710EbaBa1",1339414386,3424370,1645784895,1623350647
50980,"0x44392e10b6F672E00350F166e1e6573710EbaBa1",1339414386,3424370,1645784895,1623350647
63010,"0xCa3A06a5c7c75b68b8203290AF83af5695ef8435",1334483329,3558099,1653042495,1627607978
63010,"0xCa3A06a5c7c75b68b8203290AF83af5695ef8435",1334483329,3558099,1653042495,1627607978
49553,"0x774CbF99cB83Ce2b376A473Aca2592baa722FAe8",1127524148,3395806,1630060095,1622443458
49553,"0x774CbF99cB83Ce2b376A473Aca2592baa722FAe8",1127524148,3395806,1630060095,1622443458
63473,"0x8f4030D8503f30aCc1246a63bBf06D380705c183",74500000,3565616,1668767295,1627846175
63473,"0x8f4030D8503f30aCc1246a63bBf06D380705c183",74500000,3565616,1668767295,1627846175
63472,"0x8f4030D8503f30aCc1246a63bBf06D380705c183",78700000,3565614,1668767295,1627846115
63472,"0x8f4030D8503f30aCc1246a63bBf06D380705c183",78700000,3565614,1668767295,1627846115
63471,"0x8f4030D8503f30aCc1246a63bBf06D380705c183",84700000,3565611,1668767295,1627846051
63471,"0x8f4030D8503f30aCc1246a63bBf06D380705c183",84700000,3565611,1668767295,1627846051
63470,"0x8f4030D8503f30aCc1246a63bBf06D380705c183",91900000,3565609,1668767295,1627846027
63470,"0x8f4030D8503f30aCc1246a63bBf06D380705c183",91900000,3565609,1668767295,1627846027
20164,"0x821D13D1F349E13622d93f7CcA158D02dC355636",7011869827,3321932,1649413695,1620136574
20164,"0x821D13D1F349E13622d93f7CcA158D02dC355636",7011869827,3321932,1649413695,1620136574
49666,"0x567DCF167e71B23988F7D6A9949c99bB9d7403Da",335332952,3401574,1645784895,1622629143
49666,"0x567DCF167e71B23988F7D6A9949c99bB9d7403Da",335332952,3401574,1645784895,1622629143
56864,"0x48dE8Cd7F7fAE1630be0C909Ad29744ED039F2A1",116577417500,3452503,1642156095,1624259238
56864,"0x48dE8Cd7F7fAE1630be0C909Ad29744ED039F2A1",116577417500,3452503,1642156095,1624259238
48321,"0xD4F0A5aa83f51D3AbF4136FfC70438A43eeACDB8",101795097069,3372150,1625221695,1621710429
48321,"0xD4F0A5aa83f51D3AbF4136FfC70438A43eeACDB8",101795097069,3372150,1625221695,1621710429
62276,"0x8b44D5Cc61750e94255E14C1c39F41256210646c",471748661,3533171,1634898495,1626818998
62276,"0x8b44D5Cc61750e94255E14C1c39F41256210646c",471748661,3533171,1634898495,1626818998
67193,"0x5c7595f0038e424a37bd493C96aea874b387c67d",9250000000,3570689,1638527295,1628008352
67193,"0x5c7595f0038e424a37bd493C96aea874b387c67d",9250000000,3570689,1638527295,1628008352
67194,"0x5c7595f0038e424a37bd493C96aea874b387c67d",9370000000,3570695,1638527295,1628008507
67194,"0x5c7595f0038e424a37bd493C96aea874b387c67d",9370000000,3570695,1638527295,1628008507
67195,"0x5c7595f0038e424a37bd493C96aea874b387c67d",9520000000,3570701,1638527295,1628008679
67195,"0x5c7595f0038e424a37bd493C96aea874b387c67d",9520000000,3570701,1638527295,1628008679
67532,"0x5c7595f0038e424a37bd493C96aea874b387c67d",9130000000,3570668,1638527295,1628007599
67196,"0x5c7595f0038e424a37bd493C96aea874b387c67d",9640000000,3570704,1638527295,1628008799
67196,"0x5c7595f0038e424a37bd493C96aea874b387c67d",9640000000,3570704,1638527295,1628008799
8019,"0x7A96D864d3c02DFc3aD640ed4fA5df2366d2903b",270234182415,3265138,1636108095,1618373951
8019,"0x7A96D864d3c02DFc3aD640ed4fA5df2366d2903b",270234182415,3265138,1636108095,1618373951
48683,"0x0573608f3C168CDcae2e8405362ffe466fA09F9d",285600000,3382459,1625221695,1622029805
48683,"0x0573608f3C168CDcae2e8405362ffe466fA09F9d",285600000,3382459,1625221695,1622029805
56447,"0x323d53A492A0d134c6394F1053aDE85DCeD9e0cd",93239894,3438059,1655461695,1623792847
56447,"0x323d53A492A0d134c6394F1053aDE85DCeD9e0cd",93239894,3438059,1655461695,1623792847
50832,"0x3e6C38Be1376B0307254Ae6afE07588680D339fE",1090448897,3422471,1626431295,1623288426
50832,"0x3e6C38Be1376B0307254Ae6afE07588680D339fE",1090448897,3422471,1626431295,1623288426
48513,"0x1474446e27AE004bB77bCB4B2fEa64dBdB476491",437813318,3377381,1650623295,1621873448
48513,"0x1474446e27AE004bB77bCB4B2fEa64dBdB476491",437813318,3377381,1650623295,1621873448
56563,"0x31100Aae76845dE42DAED88f78f3Da81D8BF6Ce8",122396202512,3442814,1651832895,1623946762
56563,"0x31100Aae76845dE42DAED88f78f3Da81D8BF6Ce8",122396202512,3442814,1651832895,1623946762
48023,"0xD1Bd879CDc94A6ec3e2426f5bfb7f53b497f48aF",179000000,3362544,1634898495,1621399084
48023,"0xD1Bd879CDc94A6ec3e2426f5bfb7f53b497f48aF",179000000,3362544,1634898495,1621399084
56463,"0x0fD520F8f90d4842663951655eD909826fc9E908",9460035395,3439756,1627640895,1623848756
48948,"0x934AA6f416Ac197F4133efa4fb3B900d80Ab6D20",17281457230,3386492,1674815295,1622156860
48948,"0x934AA6f416Ac197F4133efa4fb3B900d80Ab6D20",17281457230,3386492,1674815295,1622156860
50137,"0xB11dF61B3508aC8BC6f1790383A75Fa20Bf720b1",22030958822,3410759,1640946495,1622916088
50137,"0xB11dF61B3508aC8BC6f1790383A75Fa20Bf720b1",22030958822,3410759,1640946495,1622916088
48544,"0x4e6f47a7cc59F3dd59aFa293Ee6B46d14f6e6D7b",4362697730,3377771,1632479295,1621885205
48544,"0x4e6f47a7cc59F3dd59aFa293Ee6B46d14f6e6D7b",4362697730,3377771,1632479295,1621885205
48670,"0x82180d455867f84E59Fa07C42E06BB2D3788186f",7088921038,3382270,1707474495,1622023969
48670,"0x82180d455867f84E59Fa07C42E06BB2D3788186f",7088921038,3382270,1707474495,1622023969
48949,"0xAD7D3415B830a09f2F1F57a54cC2B7dA201eb988",72206244864,3386555,1707474495,1622158716
48949,"0xAD7D3415B830a09f2F1F57a54cC2B7dA201eb988",72206244864,3386555,1707474495,1622158716
49521,"0x5c3aaC3B13Ae184EA1E8F35fC5d91C0cCE331675",1551700338,3390716,1625221695,1622286382
49521,"0x5c3aaC3B13Ae184EA1E8F35fC5d91C0cCE331675",1551700338,3390716,1625221695,1622286382
49369,"0xeC4b34b5edC8B6Fa147915288086CEa3ea806728",285600000,3382412,1625221695,1622028270
49369,"0xeC4b34b5edC8B6Fa147915288086CEa3ea806728",285600000,3382412,1625221695,1622028270
57001,"0x452eEF5b538e3FEd4fCa31326678a0a51e0E335D",14792772697,3456378,1628850495,1624388450
57001,"0x452eEF5b538e3FEd4fCa31326678a0a51e0E335D",14792772697,3456378,1628850495,1624388450
48407,"0xfDAF8Ad8296Ff2fa8406f5A78816c03270Cfab19",2906812910,3376761,1640946495,1621854434
48407,"0xfDAF8Ad8296Ff2fa8406f5A78816c03270Cfab19",2906812910,3376761,1640946495,1621854434
48966,"0x1B68f6eC8D2dAd0c3e84b975d37c105BDE2d3b4F",28157619809,3387696,1625221695,1622193347
48966,"0x1B68f6eC8D2dAd0c3e84b975d37c105BDE2d3b4F",28157619809,3387696,1625221695,1622193347
28527,"0x9f05908720Bf143b1363D1EA1C3Ab1B180499f2a",504442298,3340989,1706264895,1620718434
28527,"0x9f05908720Bf143b1363D1EA1C3Ab1B180499f2a",504442298,3340989,1706264895,1620718434
59174,"0xE6D28ABf7E4FA112d4D00Ea4Fb01E675d24C0306",3380355716,3494347,1626431295,1625592281
59174,"0xE6D28ABf7E4FA112d4D00Ea4Fb01E675d24C0306",3380355716,3494347,1626431295,1625592281
63473,"0x8f4030D8503f30aCc1246a63bBf06D380705c183",74500000,3565616,1637317695,1627846175
63473,"0x8f4030D8503f30aCc1246a63bBf06D380705c183",74500000,3565616,1637317695,1627846175
63472,"0x8f4030D8503f30aCc1246a63bBf06D380705c183",78700000,3565614,1637317695,1627846115
63472,"0x8f4030D8503f30aCc1246a63bBf06D380705c183",78700000,3565614,1637317695,1627846115
63471,"0x8f4030D8503f30aCc1246a63bBf06D380705c183",84700000,3565611,1637317695,1627846051
63471,"0x8f4030D8503f30aCc1246a63bBf06D380705c183",84700000,3565611,1637317695,1627846051
63470,"0x8f4030D8503f30aCc1246a63bBf06D380705c183",91900000,3565609,1637317695,1627846027
63470,"0x8f4030D8503f30aCc1246a63bBf06D380705c183",91900000,3565609,1637317695,1627846027
38807,"0x448e50775903409F7C24aEec97F641d788825E41",3765468513,3348428,1684492095,1620951343
38807,"0x448e50775903409F7C24aEec97F641d788825E41",3765468513,3348428,1684492095,1620951343
59086,"0xFAf05c84dc72Ca29756DA16C5fEa5f701195cDf7",28740000000,3493341,1627640895,1625558803
59086,"0xFAf05c84dc72Ca29756DA16C5fEa5f701195cDf7",28740000000,3493341,1627640895,1625558803
50316,"0x62b95432f8aA1001ece13FA5986060cDFC134194",1747354112,3416098,1626431295,1623081014
50316,"0x62b95432f8aA1001ece13FA5986060cDFC134194",1747354112,3416098,1626431295,1623081014
57503,"0x15FFe1327ce436c5449692481b3B5E06477A861E",372500000,3463925,1680863295,1624633292
57503,"0x15FFe1327ce436c5449692481b3B5E06477A861E",372500000,3463925,1680863295,1624633292
58779,"0xe065a0540e3E22816bE982145e438a92B0D2B591",28740000000,3491107,1627640895,1625489037
58779,"0xe065a0540e3E22816bE982145e438a92B0D2B591",28740000000,3491107,1627640895,1625489037
50752,"0x385638552E5ac8C1b9761B8C345A56a645183529",2134240280,3420821,1706264895,1623232157
50752,"0x385638552E5ac8C1b9761B8C345A56a645183529",2134240280,3420821,1706264895,1623232157
67217,"0xA1799Ea093AD5C26A8343b5a8F91Fb039891704F",611578080,3571052,1640946495,1628020006
67217,"0xA1799Ea093AD5C26A8343b5a8F91Fb039891704F",611578080,3571052,1640946495,1628020006
55514,"0x00BBcf5Bb0fffA1a381D883DDC5d1Fbc139afd25",949900000,3406325,1651832895,1622778666
55514,"0x00BBcf5Bb0fffA1a381D883DDC5d1Fbc139afd25",949900000,3406325,1651832895,1622778666
48021,"0xa0697b8945C67A7F635eAb1191963084D583B4c5",25813650000,3361734,1633688895,1621372282
48021,"0xa0697b8945C67A7F635eAb1191963084D583B4c5",25813650000,3361734,1633688895,1621372282
67613,"0x5A06D25E3b773Dc26AE7979fe95e929E30E9Ac74",62844800000,3573096,1630060095,1628083709
13943,"0x4ea80c0f2fbf02a011530CEF7fD0aa024b345290",1645463541,3302572,1640946495,1619549345
13943,"0x4ea80c0f2fbf02a011530CEF7fD0aa024b345290",1645463541,3302572,1640946495,1619549345
56412,"0xB5c24728cfE6acC172C47F664fD1A0975f124919",287400000,3435507,1625221695,1623710647
56412,"0xB5c24728cfE6acC172C47F664fD1A0975f124919",287400000,3435507,1625221695,1623710647
63007,"0x22F79F80825696164a632429F6D54dAcB00dbB4C",7060000000,3557902,1662719295,1627601831
63007,"0x22F79F80825696164a632429F6D54dAcB00dbB4C",7060000000,3557902,1662719295,1627601831
20144,"0xCe58e2e708f1118715e3028B7F220F07cA84B48D",4730000000,3319673,1630060095,1620070457
20144,"0xCe58e2e708f1118715e3028B7F220F07cA84B48D",4730000000,3319673,1630060095,1620070457
48020,"0xa0697b8945C67A7F635eAb1191963084D583B4c5",9370000000,3361732,1626431295,1621372217
48020,"0xa0697b8945C67A7F635eAb1191963084D583B4c5",9370000000,3361732,1626431295,1621372217
49664,"0x567DCF167e71B23988F7D6A9949c99bB9d7403Da",1080227245,3401567,1644575295,1622628936
49664,"0x567DCF167e71B23988F7D6A9949c99bB9d7403Da",1080227245,3401567,1644575295,1622628936
51233,"0x6206A075639B2eCeD6afF65e4F9859C44b0dC1D4",1231771486,3427485,1707474495,1623451413
51233,"0x6206A075639B2eCeD6afF65e4F9859C44b0dC1D4",1231771486,3427485,1707474495,1623451413
62229,"0xc22dB8Ff332B8F553e9C9d22FCf60b615597cF56",24206000000,3531866,1633688895,1626776588
62229,"0xc22dB8Ff332B8F553e9C9d22FCf60b615597cF56",24206000000,3531866,1633688895,1626776588
49555,"0x75d53Cc46045d5bF25Eadd70b33E9d949d45b132",72146965,3395916,1637317695,1622447094
49555,"0x75d53Cc46045d5bF25Eadd70b33E9d949d45b132",72146965,3395916,1637317695,1622447094
13946,"0x3323E39d6B26bb67e9BF5E224A0bEe673C2DA145",1930011169,3303175,1627640895,1619567801
13946,"0x3323E39d6B26bb67e9BF5E224A0bEe673C2DA145",1930011169,3303175,1627640895,1619567801
38793,"0x136A9226EFe72F1d44Da62A9D7E024917E743951",224400000,3346016,1676024895,1620875087
38793,"0x136A9226EFe72F1d44Da62A9D7E024917E743951",224400000,3346016,1676024895,1620875087
60509,"0x54eb06d990dd42acA18CfD05C2736adF2299a412",1919674831,3499207,1627640895,1625742401
60509,"0x54eb06d990dd42acA18CfD05C2736adF2299a412",1919674831,3499207,1627640895,1625742401
50394,"0x546fbfdA0307B40D32643b6ACA7fB36936E367c7",49626000000,3416886,1632479295,1623106866
48968,"0x052e0b2615dc9ca10aC3644a796BBE5Cb8b78d1A",1620482484,3387721,1633688895,1622194125
48968,"0x052e0b2615dc9ca10aC3644a796BBE5Cb8b78d1A",1620482484,3387721,1633688895,1622194125
50481,"0x5f1e98dEe3a55BbE45922112eB6f29e4ba9b32EB",87700000000,3419163,1640946495,1623179250
50481,"0x5f1e98dEe3a55BbE45922112eB6f29e4ba9b32EB",87700000000,3419163,1640946495,1623179250
61468,"0xDa43e8D0fc4EA3e1C278C7f81B26cb26287B1D6b",49889542309,3521066,1632479295,1626433218
61468,"0xDa43e8D0fc4EA3e1C278C7f81B26cb26287B1D6b",49889542309,3521066,1632479295,1626433218
58988,"0x6ba9C5AE4B6cf74A6baB89Ef980E0E47BB4Cf7aC",28740000000,3491842,1627640895,1625512559
58988,"0x6ba9C5AE4B6cf74A6baB89Ef980E0E47BB4Cf7aC",28740000000,3491842,1627640895,1625512559
50768,"0xd4F369bB8C185A5065Bd67b345e57fe1277E1D6f",10981676536,3421170,1630060095,1623244267
59175,"0xE6D28ABf7E4FA112d4D00Ea4Fb01E675d24C0306",958000000,3494347,1627640895,1625592281
59175,"0xE6D28ABf7E4FA112d4D00Ea4Fb01E675d24C0306",958000000,3494347,1627640895,1625592281
56413,"0xB5c24728cfE6acC172C47F664fD1A0975f124919",388510766,3435510,1628850495,1623710736
50445,"0x4D865A198984C636410d1f367fE3197904dD79b6",8770000000,3418335,1640946495,1623153022
50445,"0x4D865A198984C636410d1f367fE3197904dD79b6",8770000000,3418335,1640946495,1623153022
56959,"0xeb8Ce05c00D87f58fD47647faf21D44b0D4EE869",3163500000,3455720,1632479295,1624366640
8068,"0x32431e2aa82157B975704d6dc902b8583977476a",10430876129,3265795,1626431295,1618395647
8068,"0x32431e2aa82157B975704d6dc902b8583977476a",10430876129,3265795,1626431295,1618395647
50177,"0x922d372FD2331b736214248202EE7d053494f4E4",683827863,3412474,1625221695,1622968646
50177,"0x922d372FD2331b736214248202EE7d053494f4E4",683827863,3412474,1625221695,1622968646
56974,"0x93af03366338003017c669B7fd20e34172BfDe79",20662200000,3455934,1640946495,1624374230
56974,"0x93af03366338003017c669B7fd20e34172BfDe79",20662200000,3455934,1640946495,1624374230
49624,"0x76Fe006F5A82968089cCb0cA39D35290daeFad8D",2775000000,3397161,1630060095,1622486312
49624,"0x76Fe006F5A82968089cCb0cA39D35290daeFad8D",2775000000,3397161,1630060095,1622486312
57500,"0x72a5f05f307df02ba8CBB7e2db5561173FceDf3a",96400000,3463847,1625221695,1624630512
57500,"0x72a5f05f307df02ba8CBB7e2db5561173FceDf3a",96400000,3463847,1625221695,1624630512
57565,"0x8525B969c183dE53F67D0b723d1aa9448E630044",746323655,3472949,1631269695,1624920806
57565,"0x8525B969c183dE53F67D0b723d1aa9448E630044",746323655,3472949,1631269695,1624920806
56750,"0x3028e0653ff6A08e93B594F1C99652feF548e0ad",4730000000,3445900,1628850495,1624047416
56750,"0x3028e0653ff6A08e93B594F1C99652feF548e0ad",4730000000,3445900,1628850495,1624047416
48529,"0x1474446e27AE004bB77bCB4B2fEa64dBdB476491",1100578632,3377664,1651832895,1621881681
48529,"0x1474446e27AE004bB77bCB4B2fEa64dBdB476491",1100578632,3377664,1651832895,1621881681
12684,"0x02699A4CbbEa963D20bAf49FBB9f5204198Ae2FF",7372000000,3286826,1668767295,1619069580
12684,"0x02699A4CbbEa963D20bAf49FBB9f5204198Ae2FF",7372000000,3286826,1668767295,1619069580
60477,"0xa99Bed15Cc0AFd4fa13b0c89bc3D639E420c4Bf9",3060013019,3497355,1640946495,1625684989
60477,"0xa99Bed15Cc0AFd4fa13b0c89bc3D639E420c4Bf9",3060013019,3497355,1640946495,1625684989
60622,"0xFFc458dB291b4ABcE020fE3de4f91F2770E537b1",2238719100,3507990,1705055295,1626017988
60622,"0xFFc458dB291b4ABcE020fE3de4f91F2770E537b1",2238719100,3507990,1705055295,1626017988
58312,"0xA3E39e7045949F5d99c1C557Cac88FA3c75a429E",14964063972,3483268,1628850495,1625239754
58312,"0xA3E39e7045949F5d99c1C557Cac88FA3c75a429E",14964063972,3483268,1628850495,1625239754
8418,"0x9f4ec6e9b1358697DD79E7ef05C6DBB8f71D59Df",8367552007,3264304,1628850495,1618346051
8418,"0x9f4ec6e9b1358697DD79E7ef05C6DBB8f71D59Df",8367552007,3264304,1628850495,1618346051
42900,"0x297519a471EB4CD375a4B4ee590fE5F2126E7344",4831666238,3346125,1627640895,1620878213
42900,"0x297519a471EB4CD375a4B4ee590fE5F2126E7344",4831666238,3346125,1627640895,1620878213
48006,"0xDeb9fdB25c09E0dF251e3E033900e470a73B63f5",728569395,3358424,1640946495,1621265862
48006,"0xDeb9fdB25c09E0dF251e3E033900e470a73B63f5",728569395,3358424,1640946495,1621265862
50840,"0x74D584565DcA4Bc3a026C1cA65722e6E0097f162",18214163,3422816,1643365695,1623299637
50840,"0x74D584565DcA4Bc3a026C1cA65722e6E0097f162",18214163,3422816,1643365695,1623299637
49628,"0x1211484a0fb5811B5D07D9f3cB195B829EEc34Da",2721000000,3397415,1633688895,1622494443
49628,"0x1211484a0fb5811B5D07D9f3cB195B829EEc34Da",2721000000,3397415,1633688895,1622494443
20232,"0x23e9Fd8572E5aD4651c0A0a5436d872810DfAf02",31279949692,3329551,1632479295,1620365032
20232,"0x23e9Fd8572E5aD4651c0A0a5436d872810DfAf02",31279949692,3329551,1632479295,1620365032
48760,"0xC710Cd64Ad28511c5A706d901e758d3db9f7950E",13750173375,3385427,1630060095,1622121454
48760,"0xC710Cd64Ad28511c5A706d901e758d3db9f7950E",13750173375,3385427,1630060095,1622121454
51025,"0x41B18AF506B68EFa58f1ed6Ca92c879Bac5819b9",2783723632,3426465,1625221695,1623418263
51025,"0x41B18AF506B68EFa58f1ed6Ca92c879Bac5819b9",2783723632,3426465,1625221695,1623418263
48225,"0x5C75AE7fd74c8914Fee064E13084E934Dd7819fd",8843655482,3368885,1627640895,1621608773
48225,"0x5C75AE7fd74c8914Fee064E13084E934Dd7819fd",8843655482,3368885,1627640895,1621608773
38789,"0x725b5d353ed83137dCC89f6e4a6AD02f74c5F6D4",3609663880,3345678,1627640895,1620864487
38789,"0x725b5d353ed83137dCC89f6e4a6AD02f74c5F6D4",3609663880,3345678,1627640895,1620864487
49548,"0x717f8eCbE2eF5720F2d05e43950886D993AE74D0",2814574668,3395440,1630060095,1622432253
49548,"0x717f8eCbE2eF5720F2d05e43950886D993AE74D0",2814574668,3395440,1630060095,1622432253
48266,"0xD0add237F1cD29C58642d53c4B6A67B0bB07A7c9",239160508221,3369472,1625221695,1621627948
48266,"0xD0add237F1cD29C58642d53c4B6A67B0bB07A7c9",239160508221,3369472,1625221695,1621627948
56424,"0xCd08F23C70702893bD190CC046d005eb95b3Cf40",95800000000,3437162,1625221695,1623762794
56424,"0xCd08F23C70702893bD190CC046d005eb95b3Cf40",95800000000,3437162,1625221695,1623762794
14077,"0x57043F612bA38A1017c52BDc3F1FF8Ce6415daCe",2504283586,3316850,1627640895,1619986126
14077,"0x57043F612bA38A1017c52BDc3F1FF8Ce6415daCe",2504283586,3316850,1627640895,1619986126
62586,"0x9276D681a72163b379C7E64F92B2f9268C79938B",2506561977,3551056,1631269695,1627387226
62586,"0x9276D681a72163b379C7E64F92B2f9268C79938B",2506561977,3551056,1631269695,1627387226
61449,"0x54881c1b56e0E7a62a3f0752180036976435b891",40291000000,3519189,1631269695,1626374958
61449,"0x54881c1b56e0E7a62a3f0752180036976435b891",40291000000,3519189,1631269695,1626374958
48677,"0xE661db7B19e49087b1bc9Ad73ba1dbc51Ee910d7",285600000,3382420,1625221695,1622028469
48677,"0xE661db7B19e49087b1bc9Ad73ba1dbc51Ee910d7",285600000,3382420,1625221695,1622028469
13736,"0xFD5aF475Cd49217fC716E792ae9f270d6fA6240f",32936000000,3289691,1632479295,1619156400
13736,"0xFD5aF475Cd49217fC716E792ae9f270d6fA6240f",32936000000,3289691,1632479295,1619156400
56675,"0xACEa9Ccf23Ebdc736EFB1Dddc7D6F1737d1dDE57",32585000000,3443102,1626431295,1623956508
56675,"0xACEa9Ccf23Ebdc736EFB1Dddc7D6F1737d1dDE57",32585000000,3443102,1626431295,1623956508
56674,"0xACEa9Ccf23Ebdc736EFB1Dddc7D6F1737d1dDE57",33320000000,3443099,1626431295,1623956427
56674,"0xACEa9Ccf23Ebdc736EFB1Dddc7D6F1737d1dDE57",33320000000,3443099,1626431295,1623956427
51041,"0xcAAaba704e5bE1e557eC160217b9C71F54fb6d3A",36402218570,3427621,1705055295,1623455760
51041,"0xcAAaba704e5bE1e557eC160217b9C71F54fb6d3A",36402218570,3427621,1705055295,1623455760
49864,"0xb0c5484fa97f3c531DF49fE230ABfD511CfC17cF",5897573663,3407217,1627640895,1622806048
49864,"0xb0c5484fa97f3c531DF49fE230ABfD511CfC17cF",5897573663,3407217,1627640895,1622806048
56737,"0xf6DB812692ea1bd6bA1D117F66332c738736B556",49549164954,3445647,1633688895,1624039043
51027,"0x41B18AF506B68EFa58f1ed6Ca92c879Bac5819b9",27447448322,3426468,1626431295,1623418342
51027,"0x41B18AF506B68EFa58f1ed6Ca92c879Bac5819b9",27447448322,3426468,1626431295,1623418342
48563,"0xe19d407A10dad67c75Bb473057dC6bD1cD800170",9562448644,3377941,1628850495,1621890406
48563,"0xe19d407A10dad67c75Bb473057dC6bD1cD800170",9562448644,3377941,1628850495,1621890406
48681,"0xDc5dedF8b4f6815bB52265CbDF90E17DfBC4c5c7",285600000,3382434,1625221695,1622028990
48681,"0xDc5dedF8b4f6815bB52265CbDF90E17DfBC4c5c7",285600000,3382434,1625221695,1622028990
50751,"0x385638552E5ac8C1b9761B8C345A56a645183529",5222444915,3420804,1683282495,1623231667
50751,"0x385638552E5ac8C1b9761B8C345A56a645183529",5222444915,3420804,1683282495,1623231667
57518,"0xb3455c1b73eF70d9180C7d7789F23F980cB6C361",291016310,3464843,1625221695,1624662583
57518,"0xb3455c1b73eF70d9180C7d7789F23F980cB6C361",291016310,3464843,1625221695,1624662583
50452,"0xF717DE042875d40e81eabAc18Fd4B7B73b549c4F",97141200000,3418477,1625221695,1623157892
63006,"0x22F79F80825696164a632429F6D54dAcB00dbB4C",9012813629,3557902,1640946495,1627601831
63006,"0x22F79F80825696164a632429F6D54dAcB00dbB4C",9012813629,3557902,1640946495,1627601831
68809,"0xA7659267ecbb5Ec91a14dd3Bfdd538D3F84A8034",13917363151,3609727,1634898495,1629232777
61464,"0xDa43e8D0fc4EA3e1C278C7f81B26cb26287B1D6b",38080000000,3521058,1630060095,1626432918
61464,"0xDa43e8D0fc4EA3e1C278C7f81B26cb26287B1D6b",38080000000,3521058,1630060095,1626432918
68390,"0xD761d27A5461031F39d5dCE74fA1C3Ee79482562",2434951331,3598664,1640946495,1628886941
56550,"0xa56eF0244203728Cd8dbc32e29f8E8Fa139036c8",3315817423,3441377,1627640895,1623901691
56550,"0xa56eF0244203728Cd8dbc32e29f8E8Fa139036c8",3315817423,3441377,1627640895,1623901691
57019,"0xD166983C2102907ebABC5d31FDaA211c926A9276",11866965619,3457157,1639736895,1624413468
57019,"0xD166983C2102907ebABC5d31FDaA211c926A9276",11866965619,3457157,1639736895,1624413468
50076,"0x2B13824dDa4048D173DcC7B23397AED6eA77d3f0",14538521162,3409332,1636108095,1622872151
50076,"0x2B13824dDa4048D173DcC7B23397AED6eA77d3f0",14538521162,3409332,1636108095,1622872151
48022,"0xaDb8F994bBce44db218Dab4972f669643A6BdD6F",699540567,3362453,1703845695,1621396204
48022,"0xaDb8F994bBce44db218Dab4972f669643A6BdD6F",699540567,3362453,1703845695,1621396204
61559,"0xfe1d6DADdfC00FbDF7B2EFFDB25D5cf8138F5566",19679399999,3522452,1653042495,1626476560
61559,"0xfe1d6DADdfC00FbDF7B2EFFDB25D5cf8138F5566",19679399999,3522452,1653042495,1626476560
51511,"0x9f14191165B346B836e76a88f0DD780b95AB6663",4749126951,3434639,1632479295,1623680447
